x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,index,label
22,1,177107,11,4,12,4,3,0,0,0,35,7398,-1.0
43,1,185670,2,3,12,4,1,0,0,0,21,26096,-1.0
41,1,244945,10,0,3,5,1,1,0,0,40,23577,-1.0
34,1,381153,9,0,3,5,1,1,0,0,40,25918,1.0
43,5,241528,14,2,12,4,1,0,0,0,40,21437,-1.0
26,1,156805,10,0,11,5,3,1,0,0,40,10147,-1.0
53,1,87158,9,0,7,5,3,1,0,0,40,9393,-1.0
21,1,230429,9,4,7,3,1,1,0,0,35,22599,-1.0
33,1,245659,10,5,6,4,1,0,0,0,38,27817,-1.0
26,1,211435,9,4,11,4,1,0,0,0,40,20394,-1.0
45,5,236586,14,0,12,5,1,1,7688,0,55,2491,1.0
61,1,183355,7,0,0,5,1,1,0,0,40,3869,-1.0
39,1,258037,14,4,8,3,1,1,0,0,40,15006,-1.0
34,4,173266,9,0,14,5,1,1,0,0,40,17164,1.0
47,1,341471,9,2,9,3,1,0,0,0,4,19108,-1.0
25,1,178421,13,4,6,3,1,0,0,0,20,29148,-1.0
24,1,213427,9,4,8,3,1,1,0,0,40,31770,-1.0
44,8,361280,10,0,4,5,2,1,0,0,80,9491,1.0
53,1,204584,14,2,4,3,1,0,0,0,40,4160,-1.0
17,3,143034,6,4,6,2,1,1,0,0,4,20991,-1.0
29,1,157941,13,4,14,3,1,1,0,0,40,13330,-1.0
19,2,57329,10,4,5,2,1,0,0,0,30,27397,-1.0
34,1,295855,7,2,6,3,1,0,0,0,70,11185,-1.0
60,1,338345,9,0,7,5,1,1,0,0,45,15771,1.0
48,1,121424,13,0,3,5,1,1,0,0,55,32419,1.0
28,1,53063,13,0,3,5,1,1,0,0,45,28981,-1.0
20,1,431745,10,4,8,3,3,0,0,0,14,27143,-1.0
33,1,55717,9,4,7,3,1,1,0,0,40,5240,-1.0
35,1,245090,9,0,7,5,1,1,0,0,40,29805,-1.0
51,5,241843,1,0,6,5,1,1,0,0,40,26544,-1.0
26,1,181597,10,0,11,5,3,1,0,0,40,14329,-1.0
44,1,165815,9,0,3,5,1,1,0,0,60,30137,1.0
41,1,183203,9,0,0,5,1,1,0,0,50,1880,1.0
34,2,170276,13,0,5,0,1,0,0,0,10,27426,1.0
50,1,177927,9,2,1,3,1,1,0,0,40,31337,-1.0
27,1,251905,11,4,3,2,1,1,0,0,50,11397,-1.0
64,1,125684,9,0,7,5,1,1,0,0,40,26583,-1.0
59,8,140957,11,4,3,3,1,1,0,0,35,24579,1.0
26,0,276075,10,0,8,5,3,1,0,0,40,26821,-1.0
49,1,268234,6,0,3,5,1,1,0,0,40,17075,-1.0
55,1,129762,9,2,8,4,1,0,0,0,40,8200,-1.0
23,1,377121,10,4,6,4,1,0,0,0,25,23155,-1.0
46,1,27669,9,4,6,3,1,0,0,0,28,17917,-1.0
27,1,297457,9,4,8,2,3,1,0,0,40,16449,-1.0
18,1,168740,7,4,2,2,1,1,0,0,30,754,-1.0
21,1,202373,10,4,4,2,3,1,0,0,25,23250,-1.0
50,1,257126,9,0,7,5,1,1,0,0,40,26307,1.0
60,1,225526,9,5,4,3,1,0,0,0,32,21978,-1.0
39,8,191342,13,0,3,5,2,1,0,0,50,27554,-1.0
48,1,154033,9,2,4,3,1,0,0,0,52,13102,-1.0
27,1,109997,9,2,6,3,1,0,0,0,40,2861,-1.0
47,1,264052,13,0,3,5,1,1,15024,0,50,9519,1.0
19,2,46400,10,4,5,3,1,0,0,0,24,3958,-1.0
21,1,387335,10,4,14,2,1,0,0,1719,9,18036,-1.0
32,1,245487,3,0,11,5,4,1,0,0,40,19932,-1.0
25,1,178326,10,4,4,3,1,0,0,0,40,5881,-1.0
54,1,143865,9,2,4,4,1,0,0,0,35,13575,-1.0
37,5,251396,12,0,12,5,1,1,0,0,45,25324,1.0
35,8,381931,9,0,10,5,1,1,0,0,55,31915,-1.0
47,1,225065,3,5,4,4,1,0,0,0,40,8757,-1.0
35,1,26987,9,5,8,3,1,0,0,0,40,25514,-1.0
20,2,114969,9,4,5,2,1,1,0,0,40,2530,-1.0
29,1,255949,13,4,4,4,3,1,0,0,40,21657,-1.0
57,0,192258,10,2,8,2,1,1,0,0,40,29214,-1.0
21,1,83580,10,4,12,2,4,0,0,0,4,24629,-1.0
33,8,125279,10,0,4,5,1,1,0,0,60,3290,-1.0
55,1,86505,9,0,14,5,1,1,0,0,20,23446,-1.0
47,2,111563,11,2,5,3,1,1,0,0,40,32482,-1.0
47,1,190139,14,0,3,5,1,1,0,0,40,28195,1.0
65,1,83800,10,0,2,5,1,1,0,0,27,24515,-1.0
53,1,233369,10,3,3,4,1,0,0,0,40,27202,-1.0
30,1,172304,11,0,3,5,1,1,0,0,55,1824,-1.0
31,8,286282,13,0,8,0,1,0,0,0,20,30738,-1.0
30,5,181091,13,0,1,5,1,1,0,0,40,28020,-1.0
44,1,322391,7,5,6,4,3,0,0,0,30,22513,-1.0
18,1,56613,10,4,1,2,1,0,0,0,20,18732,-1.0
36,8,48093,10,0,4,5,1,1,0,0,92,15364,-1.0
39,1,257942,9,4,3,3,1,1,0,0,40,19437,-1.0
43,4,139734,13,0,3,5,1,1,15024,0,40,17205,1.0
45,1,357540,13,0,4,5,1,1,0,2002,55,29662,-1.0
45,1,98881,7,0,6,0,1,0,0,0,32,28849,-1.0
63,1,137192,13,0,7,5,2,1,0,0,40,19846,-1.0
24,1,161708,9,2,3,3,1,0,0,0,45,8194,1.0
23,1,197613,10,4,8,3,1,0,0,0,40,18667,-1.0
41,1,116391,13,0,2,5,1,1,0,0,40,24521,-1.0
25,1,182227,12,4,12,3,1,1,0,0,55,2755,-1.0
33,1,194141,9,0,11,5,1,1,0,0,40,14498,-1.0
60,5,202473,11,0,6,5,1,1,0,0,40,22553,-1.0
37,1,219141,7,0,2,5,3,1,7688,0,40,23614,1.0
27,1,279608,3,0,10,5,1,1,0,0,40,6456,-1.0
28,8,38079,10,0,10,5,1,1,0,0,55,23702,-1.0
59,1,152968,10,5,8,1,1,1,3325,0,40,22249,-1.0
46,1,160647,13,3,14,4,1,0,0,0,38,3530,-1.0
55,1,156797,10,2,11,3,1,0,0,0,40,18485,-1.0
31,1,22201,9,0,8,5,4,1,0,0,40,21216,1.0
37,3,186359,9,0,4,5,1,1,7688,0,60,9939,1.0
51,1,35576,9,2,7,3,1,1,0,0,38,29398,-1.0
49,1,62793,9,2,4,2,1,0,0,0,40,26955,-1.0
51,8,127149,7,0,10,5,1,1,0,0,45,17383,1.0
57,1,200316,10,0,7,5,1,1,0,0,40,30083,1.0
22,2,87867,8,4,5,3,1,1,0,0,30,17633,-1.0
54,1,816750,9,0,7,5,1,1,0,2051,40,8709,-1.0
20,1,227554,10,6,4,2,3,0,0,0,18,17581,-1.0
65,5,143570,10,4,12,3,3,0,0,0,40,6517,-1.0
52,1,143807,9,2,4,3,1,0,0,0,40,8911,-1.0
56,1,104842,13,2,12,4,3,0,0,0,50,26184,-1.0
24,1,110371,8,4,11,4,1,1,0,0,40,10727,-1.0
24,1,500509,9,4,6,2,3,1,0,0,40,2432,-1.0
20,2,183083,10,4,5,2,1,0,0,0,20,26212,-1.0
66,1,86010,6,3,0,3,1,0,0,0,11,12382,-1.0
37,1,360743,10,0,2,5,3,1,0,0,40,7206,1.0
36,1,386726,14,0,12,0,1,0,0,1977,44,1129,1.0
20,1,212582,10,4,6,2,1,0,0,0,16,3312,-1.0
22,1,102684,10,4,0,3,1,1,0,0,32,7885,-1.0
32,1,151053,9,0,2,5,1,1,0,0,40,30527,1.0
38,1,383239,6,0,7,5,1,1,3103,0,40,12841,1.0
40,1,212847,10,0,11,5,1,1,0,2179,40,22976,-1.0
60,1,106850,6,2,11,3,1,0,0,0,40,1373,-1.0
28,1,31935,10,2,8,3,1,0,0,0,40,13098,-1.0
48,2,63466,9,6,5,4,1,0,0,0,32,15247,-1.0
37,1,360743,10,0,7,5,3,1,0,0,40,19788,-1.0
20,2,117222,10,4,5,2,1,1,0,0,40,20032,-1.0
47,4,187581,11,0,14,5,1,1,0,0,48,12594,1.0
21,1,305874,10,0,7,5,1,1,0,0,54,12452,-1.0
20,1,243010,9,4,11,1,0,1,0,0,32,29889,-1.0
20,1,103840,9,4,11,2,1,0,0,0,42,18024,-1.0
36,5,180805,9,4,0,3,2,1,0,0,40,28102,-1.0
23,1,192978,9,0,2,5,1,1,0,0,40,1264,-1.0
37,8,204501,13,0,4,5,1,1,0,0,20,2282,1.0
38,1,359001,11,0,12,5,1,1,0,0,42,19233,-1.0
46,5,197988,2,4,6,3,4,0,0,0,20,2217,-1.0
42,1,154374,9,0,0,5,1,1,0,0,50,20275,1.0
20,2,84375,9,0,5,0,1,0,0,0,45,6659,-1.0
44,5,124924,11,4,7,3,1,1,0,0,44,3418,-1.0
67,1,165082,9,4,8,3,1,0,0,0,38,6424,-1.0
32,1,97723,10,4,7,3,1,1,0,0,38,19278,-1.0
36,1,334366,7,5,3,3,1,0,0,0,32,13838,-1.0
33,1,348592,9,4,7,3,1,1,0,0,40,5413,1.0
45,2,260953,14,0,5,5,1,1,0,0,40,23843,-1.0
31,1,368517,12,4,12,3,2,1,0,0,40,23217,-1.0
50,8,203098,13,0,3,5,1,1,0,0,35,18776,-1.0
36,1,279615,13,2,4,2,1,0,0,0,40,21491,-1.0
53,8,297796,6,0,10,5,1,1,0,0,40,22661,-1.0
18,1,329054,7,4,8,2,1,0,0,0,15,6948,-1.0
31,1,137444,9,0,11,5,1,1,0,0,40,30163,1.0
41,1,433989,11,0,4,5,1,1,4386,0,60,31633,1.0
29,1,131310,12,4,4,2,1,0,0,0,40,31886,-1.0
20,1,245297,10,4,6,3,1,0,0,0,20,8918,-1.0
41,1,171234,10,2,8,3,1,0,0,0,55,31896,-1.0
41,1,108681,10,0,8,0,1,0,0,0,40,9265,-1.0
35,1,243409,10,0,0,5,1,1,0,0,40,24602,-1.0
45,1,199058,14,0,3,5,1,1,7298,0,50,20190,1.0
50,1,231495,9,0,6,5,1,1,0,0,40,20231,-1.0
38,1,22245,11,0,7,5,1,1,0,0,40,29869,-1.0
42,1,227397,13,0,8,0,1,0,0,0,40,31927,1.0
33,1,206609,13,0,3,5,1,1,0,0,45,3195,-1.0
37,1,146398,13,4,12,3,3,0,0,0,40,19167,-1.0
72,1,165622,10,3,8,3,1,0,0,0,25,3231,-1.0
42,4,55764,12,2,12,3,3,1,0,0,40,25988,-1.0
29,1,184078,9,4,6,1,1,0,0,0,40,381,-1.0
43,1,233130,13,2,4,3,1,1,0,0,40,30316,1.0
20,1,162688,11,4,6,2,1,1,0,0,40,20783,-1.0
58,3,112945,15,4,12,3,1,1,27828,0,40,7646,1.0
44,1,105862,10,0,3,0,1,0,0,0,70,3982,1.0
34,1,107793,9,2,7,3,1,1,0,0,40,18550,-1.0
60,1,198170,13,0,3,5,1,1,0,0,45,21323,1.0
36,1,181589,13,4,8,3,1,0,0,0,32,31744,-1.0
43,1,64631,9,0,7,5,1,1,0,0,40,9292,-1.0
33,1,83446,7,2,3,4,1,0,0,0,40,25079,1.0
27,1,221166,5,4,10,2,1,1,0,0,40,20271,-1.0
33,1,171216,13,0,3,5,1,1,0,0,50,31116,1.0
31,1,188961,12,4,14,2,1,0,0,0,40,29117,-1.0
37,1,220237,13,0,3,5,1,1,5178,0,40,9084,1.0
37,3,30529,13,0,4,5,1,1,0,2415,50,5703,1.0
59,1,121912,10,0,3,5,1,1,0,0,40,1156,1.0
66,1,236784,13,2,12,4,1,0,0,0,8,10226,-1.0
20,1,199268,10,4,6,2,1,0,0,0,20,16797,-1.0
48,4,183486,11,2,12,4,1,0,0,0,56,11459,1.0
52,1,266529,10,0,12,5,1,1,0,0,45,19120,1.0
59,1,113959,9,0,8,5,1,1,0,0,45,20674,1.0
45,1,126141,13,0,3,5,1,1,0,0,40,13411,1.0
28,5,214881,9,0,7,5,1,1,0,0,40,3801,-1.0
34,1,355571,9,2,11,4,3,0,0,0,40,25761,-1.0
33,1,318982,10,0,3,5,1,1,0,0,45,27858,1.0
51,1,305673,11,0,7,5,1,1,0,0,40,25685,1.0
45,1,386940,13,2,3,2,1,1,0,1408,40,3582,-1.0
21,1,265148,9,4,2,1,1,1,0,0,38,21785,-1.0
18,1,106780,10,4,6,2,1,0,0,0,12,15159,-1.0
33,1,227282,9,0,0,5,1,1,0,0,60,14141,-1.0
43,1,168412,9,0,4,1,1,0,0,0,44,25064,-1.0
49,1,139268,10,4,7,2,1,1,0,0,40,24346,-1.0
31,1,174704,9,2,4,4,3,1,0,0,50,1814,-1.0
39,0,30673,5,0,11,5,1,1,0,0,40,23322,1.0
44,5,65145,9,0,12,5,1,1,0,0,30,14026,-1.0
55,0,176904,9,0,3,5,1,1,0,0,40,29439,-1.0
40,1,138975,9,0,7,5,1,1,0,0,56,28430,-1.0
50,1,162632,9,0,7,5,1,1,0,0,2,13115,-1.0
38,1,309122,6,2,11,3,1,0,0,0,40,128,-1.0
24,1,284317,13,4,6,2,1,0,0,0,30,17170,-1.0
38,5,286405,16,0,3,5,1,1,0,1887,50,19895,1.0
60,1,151369,14,0,3,5,1,1,0,0,60,17450,1.0
33,1,168981,11,4,12,4,1,0,0,0,55,8271,-1.0
41,1,289669,9,3,11,3,1,0,0,0,40,18527,-1.0
20,1,388156,10,4,12,2,1,1,0,0,24,19242,-1.0
65,4,326691,10,0,11,5,3,1,0,0,40,31007,1.0
65,5,125768,10,2,8,3,1,0,0,0,28,17398,-1.0
48,1,155862,9,2,0,3,1,1,0,0,65,29325,-1.0
64,2,193043,9,0,5,5,1,1,0,0,40,20135,-1.0
30,5,235271,13,0,12,5,1,1,0,0,50,28817,1.0
25,1,279667,6,0,7,5,1,1,0,0,45,8679,-1.0
42,0,460214,10,0,8,5,1,1,0,0,40,23003,1.0
38,1,181943,13,4,8,3,1,0,0,0,35,6112,-1.0
30,1,163003,13,4,3,2,2,0,0,0,52,3933,-1.0
23,2,87569,10,5,5,3,1,0,0,0,40,5740,-1.0
41,1,143046,14,4,8,3,1,0,0,0,40,16672,-1.0
25,1,206343,9,4,1,1,1,1,0,0,40,17992,-1.0
18,1,334676,9,4,2,2,1,1,0,0,25,3212,-1.0
46,3,110702,10,2,3,4,1,0,2036,0,60,21530,-1.0
34,1,232475,10,2,3,3,1,1,0,0,50,30026,-1.0
18,1,243240,9,4,11,3,1,1,0,0,37,6694,-1.0
27,3,89718,10,5,4,2,1,0,0,0,40,12869,-1.0
42,5,209752,15,0,3,5,1,1,0,0,55,3755,1.0
40,1,241895,10,0,8,5,1,1,0,0,40,2639,-1.0
55,0,169133,13,2,12,4,1,1,0,0,40,3807,-1.0
43,2,218558,9,0,5,5,1,1,0,0,40,16452,-1.0
38,1,174717,13,0,4,5,1,1,0,0,50,26930,1.0
33,1,195576,9,0,3,5,1,1,4386,0,60,2010,-1.0
27,2,194024,5,5,5,4,1,0,0,0,50,22936,-1.0
46,0,308077,15,5,12,4,1,0,0,0,40,10261,1.0
19,1,146679,10,4,3,2,3,1,0,0,30,24291,-1.0
29,1,136017,6,4,7,3,1,1,0,0,48,6021,-1.0
31,4,190305,14,0,12,5,1,1,0,0,50,22777,-1.0
28,2,200819,4,2,5,2,1,1,0,0,84,20975,-1.0
63,1,183608,6,0,3,5,1,1,0,0,40,28343,-1.0
36,1,163237,12,0,8,5,1,1,0,0,40,30273,1.0
17,1,27032,6,4,4,2,1,0,0,0,12,11781,-1.0
28,1,196690,9,4,11,3,1,0,0,0,40,21076,-1.0
41,1,120277,13,0,12,5,1,1,0,0,40,18500,1.0
19,1,29083,9,4,4,2,4,0,0,0,25,14508,-1.0
32,1,120426,9,5,8,4,1,0,0,0,40,17858,-1.0
27,1,137645,13,4,4,3,3,0,0,1590,40,23289,-1.0
49,1,50748,10,2,4,4,1,0,0,0,55,23517,-1.0
44,1,277720,10,0,8,0,1,0,0,0,35,30695,-1.0
29,1,124953,13,4,12,2,1,1,0,0,50,11223,-1.0
44,1,133853,10,2,3,3,1,0,0,0,50,3268,-1.0
34,1,106014,10,4,6,3,1,1,0,0,40,18194,-1.0
17,1,263746,6,4,6,2,1,1,0,0,24,3609,-1.0
49,1,110015,11,0,7,5,1,1,0,0,45,31583,-1.0
38,1,358682,10,0,2,5,1,1,0,0,40,11367,-1.0
21,0,99199,9,4,8,2,1,1,0,0,36,20234,-1.0
33,1,175697,13,0,3,5,1,1,15024,0,60,30823,1.0
38,2,70282,14,0,5,0,3,0,15024,0,2,17488,1.0
42,1,169628,10,2,8,3,3,0,0,0,38,14651,-1.0
49,1,250733,9,0,7,5,1,1,0,0,46,6640,-1.0
37,1,329980,14,0,3,5,1,1,0,2415,60,30271,1.0
46,1,318259,11,2,14,1,1,0,0,0,36,27970,-1.0
47,1,214800,11,0,2,5,1,1,0,0,40,22309,-1.0
60,1,399387,4,5,9,4,3,0,0,0,15,20258,-1.0
60,2,386261,13,6,5,4,3,0,0,0,15,2812,-1.0
30,1,119411,13,4,12,3,1,1,0,0,40,3670,-1.0
44,1,159911,4,0,6,0,1,0,0,0,55,21131,-1.0
21,1,38772,10,4,4,2,1,1,0,0,20,29573,-1.0
45,1,223319,10,2,4,2,1,1,0,0,45,1791,-1.0
23,1,375871,9,0,8,0,1,0,0,0,40,29167,-1.0
34,1,174789,10,0,6,5,1,1,0,0,50,9239,-1.0
27,1,517000,13,4,8,3,1,1,0,0,35,10087,-1.0
51,4,77905,11,2,12,4,1,0,0,0,40,18307,-1.0
28,4,73211,10,0,8,5,2,1,0,0,20,28146,-1.0
41,1,179580,10,2,6,3,1,0,0,0,36,12292,1.0
19,1,156587,10,4,8,2,1,0,0,0,38,12860,-1.0
36,1,218490,13,0,12,5,1,1,0,0,45,30801,1.0
19,1,323605,4,4,6,3,1,1,0,0,60,11925,1.0
24,1,118657,8,0,11,5,1,1,0,0,40,19470,-1.0
17,1,225211,5,4,6,2,3,1,0,0,35,2327,-1.0
36,1,288103,7,5,11,3,3,1,0,0,40,11152,-1.0
17,1,721712,6,4,6,2,1,1,0,0,15,18261,-1.0
23,1,55674,13,4,1,3,1,0,2907,0,40,11439,-1.0
18,1,137646,7,4,6,2,1,0,0,0,15,22901,-1.0
23,1,215395,9,4,11,3,1,1,0,0,40,26701,-1.0
21,1,57211,9,4,7,2,1,1,0,0,40,30223,-1.0
27,1,506436,10,2,4,4,1,0,0,0,40,7899,-1.0
40,1,165309,10,0,0,5,1,1,0,0,43,23451,-1.0
69,1,209236,9,0,8,5,1,1,0,0,36,29717,-1.0
22,1,300871,10,0,14,5,1,1,0,0,40,11822,-1.0
32,1,239824,13,4,14,3,1,1,0,0,40,2659,-1.0
59,1,160362,9,0,4,5,1,1,0,0,60,9885,-1.0
36,1,109133,10,4,3,3,1,1,0,0,40,32105,-1.0
36,1,209993,2,3,6,1,1,0,0,0,20,10298,-1.0
37,1,132879,9,0,3,5,1,1,0,0,40,5984,1.0
21,2,205940,10,4,5,2,1,0,0,0,40,23769,-1.0
21,1,62339,6,4,2,3,1,1,0,0,40,3322,-1.0
73,5,232871,4,0,1,5,1,1,2228,0,10,21705,-1.0
26,4,272986,12,4,8,2,3,0,0,0,8,30839,-1.0
38,1,100295,4,0,11,0,1,0,0,0,50,25615,1.0
42,1,57600,9,2,12,3,1,0,0,0,45,21152,-1.0
48,1,155372,9,3,11,4,1,0,0,0,36,5301,-1.0
30,1,267161,10,0,14,0,3,0,0,0,45,24648,-1.0
33,1,165235,13,4,6,3,2,0,0,0,35,21529,-1.0
50,8,146603,15,0,12,5,1,1,0,0,40,27461,1.0
66,1,178120,3,2,9,3,3,0,0,0,15,26028,-1.0
50,5,168672,14,0,12,0,1,0,0,1902,40,20583,1.0
31,1,231043,10,0,0,5,1,1,0,0,50,22778,-1.0
26,1,305304,7,0,11,5,1,1,0,0,40,2116,-1.0
48,4,122066,9,0,8,5,1,1,0,0,35,136,1.0
52,3,179951,15,0,3,5,1,1,0,0,40,12446,-1.0
41,5,189956,13,0,12,0,3,0,0,0,40,24855,1.0
45,1,178215,5,0,11,0,1,0,0,0,40,25395,1.0
40,1,193882,9,0,3,5,1,1,0,0,45,31542,1.0
29,1,53181,14,0,12,5,1,1,0,0,55,14606,1.0
32,1,73621,10,2,3,4,1,0,0,0,42,31330,-1.0
54,1,210736,9,0,7,5,1,1,0,0,40,8154,1.0
59,2,117751,12,2,5,3,1,1,0,0,8,22202,-1.0
73,1,29778,9,3,6,3,1,0,0,0,37,5198,-1.0
21,1,202373,10,0,2,5,3,1,0,0,40,5451,-1.0
50,8,240612,13,2,12,3,1,0,0,0,60,15185,-1.0
59,8,81107,10,0,4,0,1,0,0,0,80,27649,1.0
28,0,188278,13,4,1,3,1,1,0,0,50,25205,-1.0
63,1,181863,13,4,4,3,1,1,0,0,27,2712,-1.0
48,1,191858,10,0,7,5,1,1,0,0,40,27183,-1.0
34,1,185041,9,4,12,3,1,0,0,1669,45,26441,-1.0
56,1,250873,7,0,7,5,1,1,0,0,45,7099,-1.0
55,1,175942,16,0,12,5,1,1,0,1977,55,8132,1.0
30,5,83066,9,0,6,5,3,1,0,0,40,29863,-1.0
51,3,139127,10,2,3,4,1,0,0,0,50,20117,-1.0
40,8,192507,12,2,12,3,1,0,0,0,50,25108,-1.0
31,1,181091,13,0,4,5,1,1,0,0,40,27723,1.0
34,1,218164,9,2,7,4,1,1,0,0,44,42,-1.0
34,1,136721,9,2,3,3,1,0,0,0,40,5380,-1.0
32,1,194981,9,0,14,0,1,0,0,0,36,13249,-1.0
37,1,80410,7,0,6,5,1,1,0,0,40,501,-1.0
64,1,218490,13,2,3,3,1,1,27828,0,55,4391,1.0
46,1,187715,10,0,4,5,1,1,0,0,50,1860,-1.0
41,1,221947,10,0,7,5,1,1,0,0,56,9293,1.0
20,1,161708,10,4,4,2,1,0,0,0,35,21244,-1.0
25,1,177147,10,4,2,3,1,1,0,0,40,10801,-1.0
29,1,228075,9,4,8,4,1,1,0,0,35,20066,-1.0
25,1,307643,9,0,0,5,1,1,0,0,40,7569,-1.0
43,1,244172,9,0,11,5,1,1,0,0,35,76,-1.0
25,1,396633,10,0,8,0,3,0,0,0,56,20294,1.0
34,8,77209,9,0,4,5,1,1,0,1902,60,22967,1.0
19,1,124265,10,4,2,2,1,1,0,0,40,15540,-1.0
50,4,161075,9,3,14,4,3,0,0,0,40,12653,-1.0
29,1,236992,9,0,6,5,3,1,0,0,50,4599,-1.0
38,1,179579,10,0,12,5,1,1,0,0,50,27692,1.0
41,1,147372,9,0,8,5,1,1,0,0,48,20302,-1.0
49,8,173411,9,2,4,3,1,1,0,0,40,2456,-1.0
50,0,221532,12,0,7,5,1,1,0,0,40,6016,1.0
21,1,215039,9,4,7,2,1,1,0,0,13,14051,-1.0
37,1,109133,9,0,11,5,1,1,0,0,40,32076,-1.0
34,1,173495,9,2,0,3,1,1,0,0,40,4965,-1.0
50,1,129956,9,0,7,5,1,1,0,0,48,8374,1.0
25,5,366796,13,4,12,3,1,0,0,0,40,25885,-1.0
58,1,104333,10,0,7,5,1,1,0,0,40,18369,1.0
26,1,215384,13,4,3,3,1,1,0,1974,55,6588,-1.0
44,1,121781,10,2,8,3,2,0,0,0,37,31368,-1.0
42,1,118686,10,2,12,4,1,0,0,0,20,25681,-1.0
41,1,194360,9,0,7,5,1,1,0,1887,40,18817,1.0
27,1,147340,9,4,6,3,1,0,0,0,50,28385,1.0
65,1,143175,10,3,4,1,1,0,0,0,45,12877,-1.0
28,1,211184,10,4,4,3,1,0,0,0,50,5888,-1.0
22,1,355686,10,4,8,3,1,0,0,0,40,16419,-1.0
30,1,206322,9,0,0,5,1,1,0,0,73,23323,1.0
49,5,186539,14,0,1,5,1,1,0,0,40,16688,1.0
33,1,59944,9,4,0,3,1,1,0,0,40,14884,-1.0
52,1,194259,9,2,4,3,1,0,0,0,40,12095,-1.0
19,1,250249,10,4,8,2,1,0,0,0,10,6869,-1.0
25,1,306513,10,0,8,5,1,1,0,0,45,99,-1.0
41,1,188615,10,0,7,5,1,1,0,0,40,19432,1.0
29,5,251854,9,4,1,3,3,0,0,0,40,25815,-1.0
26,1,213385,10,4,6,3,1,1,0,0,20,4500,-1.0
43,1,186144,9,0,7,5,1,1,0,0,40,5423,1.0
22,1,83998,10,4,4,3,1,1,0,0,40,15304,-1.0
44,1,260761,9,0,7,5,1,1,0,0,40,18417,1.0
40,5,63042,13,0,12,0,1,0,0,0,40,12225,1.0
42,1,263608,10,2,7,2,1,1,0,0,40,10434,-1.0
32,1,119124,13,4,12,2,1,1,0,0,40,16356,-1.0
36,1,175759,13,0,3,5,1,1,7298,0,50,20172,1.0
48,1,75104,13,0,12,5,1,1,0,0,50,3473,-1.0
39,1,99270,13,0,12,0,1,0,0,0,50,1279,1.0
57,1,143030,9,3,6,4,1,0,0,0,30,9092,-1.0
26,1,292353,4,0,11,5,0,1,0,0,40,7592,-1.0
52,3,254211,14,0,12,5,1,1,15024,0,60,9983,1.0
34,1,179641,13,4,12,3,1,0,0,0,45,18737,-1.0
25,2,202480,12,4,5,1,1,1,0,0,45,9277,-1.0
43,1,137722,9,0,2,5,1,1,0,0,40,4702,-1.0
30,1,60426,9,0,8,2,4,0,0,0,40,22173,-1.0
18,1,304169,7,4,4,2,1,1,0,0,35,14779,-1.0
20,1,234663,9,4,2,2,1,1,0,0,30,10069,-1.0
22,2,27937,10,4,5,2,1,1,0,0,36,20091,-1.0
19,1,164123,7,4,6,3,3,1,0,0,40,17110,-1.0
44,5,203761,13,0,12,5,1,1,0,0,40,7547,1.0
45,4,81853,10,0,8,0,2,0,0,0,40,11563,1.0
37,8,138940,7,4,10,2,1,1,0,0,37,6284,-1.0
42,8,352196,9,5,6,3,1,0,0,0,22,22716,-1.0
25,1,195994,2,4,9,3,1,0,0,0,40,3689,-1.0
44,5,144778,13,0,12,5,1,1,0,0,40,32405,1.0
25,1,57512,10,4,4,3,1,1,0,0,45,12712,-1.0
30,1,373213,11,2,4,3,1,0,0,0,40,15164,1.0
47,3,239321,13,0,4,5,1,1,0,0,40,31015,1.0
48,1,181758,10,2,8,4,1,0,0,0,40,6795,-1.0
23,1,186014,10,4,8,2,1,0,0,0,15,9732,-1.0
36,1,104858,10,0,10,5,1,1,0,0,56,2375,1.0
43,1,160943,9,0,6,5,3,1,0,0,40,5630,1.0
58,1,241056,10,2,8,4,1,0,0,0,46,17146,-1.0
36,1,204590,13,2,12,4,3,0,0,213,40,13949,-1.0
39,1,218916,15,2,3,3,1,1,0,0,50,3973,-1.0
44,1,182402,9,0,7,5,1,1,0,0,40,2444,1.0
41,1,208330,10,0,4,5,1,1,0,0,51,12777,-1.0
56,0,61885,13,4,0,3,3,1,0,2001,65,10819,-1.0
48,5,81154,11,4,1,4,1,1,0,0,48,29483,-1.0
45,3,204205,10,0,3,5,1,1,0,0,50,24420,1.0
20,2,122244,9,4,5,3,1,0,0,0,28,10470,-1.0
22,1,193090,9,4,4,3,1,0,0,0,37,30075,-1.0
70,8,268832,11,0,10,5,1,1,0,0,24,15558,1.0
43,3,170785,10,0,4,5,1,1,0,0,55,32176,-1.0
29,1,152503,10,4,2,3,3,1,0,0,45,29262,-1.0
33,1,93206,3,0,10,5,2,1,0,0,40,30195,-1.0
38,1,111128,12,0,3,5,1,1,0,0,40,27335,1.0
54,4,198186,9,4,6,3,3,0,0,0,38,26189,-1.0
42,8,177307,15,0,10,5,1,1,0,0,65,14455,1.0
66,1,134130,13,3,6,3,1,1,0,0,12,24681,-1.0
38,1,257416,5,0,0,5,3,1,0,0,40,3089,-1.0
32,1,328060,5,5,6,4,0,0,0,0,40,7603,-1.0
45,1,129336,14,0,8,5,1,1,0,0,45,28960,1.0
48,1,165484,10,0,3,5,1,1,0,0,65,3265,1.0
