index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,label
1405,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,4,1
4002,3,2,0,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,0,4,6,-1
6215,4,2,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1,1
3840,2,0,3,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,4,3,1
793,2,3,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,0,-1
6817,3,2,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3,1
6389,2,3,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3,1
7688,4,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,5,4,1,-1
5757,2,3,1,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
6337,3,2,0,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1,1
2984,2,0,7,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6,-1
3203,3,0,7,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,4,6,-1
6774,2,0,8,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,2,0,-1
6861,3,2,0,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1,1
4216,3,3,3,0,4,2,0,0,3,1,0,3,3,7,7,0,2,1,5,3,4,4,1
7716,4,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,2,1,1,-1
1058,2,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,2,0,-1
4032,2,2,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,4,6,1
3030,3,2,3,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,0,4,6,-1
6161,2,3,7,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,1,1
4623,3,2,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,0,1
1338,2,2,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,0,-1
4508,3,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,5,0,1
1738,3,3,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0,-1
1727,3,3,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0,-1
6049,3,3,0,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6,1
7474,4,2,7,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1,1
3150,3,0,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,5,6,-1
6277,2,3,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1,1
3858,2,3,8,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,1,4,6,1
5160,2,2,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1,1
927,2,2,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,3,4,1
6211,3,3,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3,1
6013,3,3,7,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6,1
1490,3,0,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0,-1
868,2,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,5,4,-1
3884,3,2,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,5,6,-1
5148,3,0,0,1,6,2,1,1,10,0,0,3,0,7,0,0,2,1,1,7,4,1,-1
2528,2,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,4,6,-1
1112,2,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,3,0,-1
2772,2,2,7,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,4,6,-1
3552,2,2,0,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
803,0,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,2,0,-1
7183,0,3,8,1,6,2,1,0,4,0,6,2,2,7,7,0,2,2,5,7,2,0,-1
3732,3,2,0,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,5,6,-1
5547,4,2,0,1,6,2,1,1,10,0,0,3,3,7,0,0,2,1,1,7,4,1,-1
536,0,2,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,2,-1
3071,2,2,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,5,6,-1
6063,2,2,7,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,1,1
4884,2,2,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6,1
5679,2,2,0,0,6,2,0,0,10,0,6,3,3,6,6,0,2,2,1,7,1,5,-1
6298,3,3,0,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3,1
774,3,0,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0,-1
1577,2,2,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,4,0,1
7009,2,0,8,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,3,0,-1
3450,3,2,7,0,6,2,0,0,8,1,0,3,3,7,7,0,2,1,5,0,5,6,-1
6137,3,3,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6,1
1239,2,3,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0,-1
2840,2,0,3,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,4,6,-1
1960,2,0,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6,-1
839,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0,-1
4048,2,0,8,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,0,3,6,1
7930,4,2,7,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3,1
4174,3,0,3,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,3,1
3831,2,3,8,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,0,4,6,1
1474,2,0,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,0,0,-1
6903,4,2,7,1,4,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3,1
5643,3,2,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,4,0,1
390,0,3,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,2,-1
4860,3,3,1,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
787,2,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,0,-1
3965,2,2,3,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,5,0,1
7057,4,3,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1,1
4033,3,0,7,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,0,4,6,-1
7159,2,3,0,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,1,1
3006,3,0,7,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,4,6,-1
2347,3,2,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,5,6,-1
2314,2,0,7,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,5,6,-1
638,2,3,0,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,3,0,-1
6974,2,3,0,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3,1
1970,2,0,0,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,0,0,-1
7323,2,2,0,1,5,2,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6,1
7111,4,2,0,1,5,0,0,0,10,0,1,2,1,2,2,0,2,0,4,7,1,6,1
1927,2,0,0,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,0,0,0,-1
680,2,3,8,0,1,2,1,1,1,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
6600,4,2,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3,1
6462,3,2,7,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3,1
5124,3,3,8,0,4,2,0,0,3,1,0,0,0,7,7,0,2,1,5,3,4,0,1
2953,3,0,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,5,6,-1
2230,2,2,3,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,4,6,-1
485,3,2,9,0,0,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,5,0,-1
4321,3,0,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,0,1
5857,2,2,3,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,5,6,1
7266,0,0,3,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,2,0,-1
2094,3,0,0,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,3,0,-1
904,2,3,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,2,-1
2421,2,0,0,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,1,4,6,-1
2510,3,0,7,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
4442,2,2,9,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,3,1
1101,3,3,8,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,3,0,-1
53,2,2,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,1,4,4,1
1266,3,0,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,0,0,-1
2255,3,0,3,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,0,5,6,-1
8053,4,2,0,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6,1
2857,2,2,3,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,4,6,-1
1919,3,0,0,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,0,4,6,-1
6158,2,2,7,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6,1
6915,4,2,7,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3,1
5996,4,2,1,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
553,3,3,8,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
3154,3,0,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,0,5,6,-1
354,2,2,9,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,3,3,-1
4805,3,2,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,4,6,1
3417,2,0,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,0,1
2219,2,2,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,4,6,-1
2085,3,0,3,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,0,3,0,-1
1105,3,3,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,0,0,-1
6938,0,3,8,1,6,2,1,0,7,0,6,3,3,7,7,0,2,2,5,7,2,0,-1
1898,3,3,0,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,0,0,0,-1
6530,4,0,8,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,2,0,-1
7324,4,2,0,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1,1
622,2,0,8,0,1,2,1,1,1,1,0,3,3,7,7,0,2,1,5,6,4,6,-1
6968,3,3,0,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,3,1
4637,3,0,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,3,1
1759,2,3,3,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,3,0,-1
988,2,3,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,0,0,-1
2751,2,0,3,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,1,5,6,-1
6787,2,2,7,1,8,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1,1
5235,3,2,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,6,1
7680,0,0,8,1,6,2,1,0,7,0,6,2,2,7,7,0,2,2,5,7,3,0,-1
4762,2,2,9,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,6,1
6046,2,3,0,1,4,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6,1
3416,3,2,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,0,4,6,-1
3425,2,0,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,3,1
5970,2,2,4,1,6,2,0,1,8,0,6,3,0,7,7,0,2,1,2,3,5,6,-1
749,3,3,9,0,0,2,1,1,1,1,0,3,3,7,7,0,2,1,5,6,4,6,-1
7702,3,2,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,3,-1
4077,3,2,0,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,1,5,6,-1
706,0,2,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,2,2,-1
5706,2,3,3,0,4,2,0,0,10,1,0,3,3,7,7,0,2,1,5,3,4,0,1
1077,3,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,4,0,1
4587,2,0,9,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,0,1
6746,3,3,0,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,1,1
5919,3,3,1,0,4,2,0,0,10,1,0,3,3,7,7,0,2,1,5,3,4,4,1
4724,2,0,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,6,1
5151,3,2,0,0,6,2,0,0,10,0,6,3,3,7,6,0,2,2,1,7,1,5,-1
1256,3,3,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,1,3,0,1
2477,2,2,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6,-1
5283,3,2,8,1,6,2,0,1,8,0,6,3,0,7,7,0,2,1,2,3,5,6,-1
1999,2,3,0,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,3,0,-1
4528,2,0,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,0,1
4536,2,2,9,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,3,1
4563,2,0,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,4,6,1
6835,3,2,7,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3,1
7470,4,3,0,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3,1
2809,2,0,7,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
4279,3,0,9,1,4,2,0,0,7,0,0,2,2,5,5,0,2,1,3,3,5,0,1
7883,3,3,7,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,6,1
2523,2,2,0,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,0,5,6,-1
3823,2,2,0,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,5,6,-1
8083,4,2,0,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1,1
7767,4,3,7,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,6,1
6747,3,3,0,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3,1
5977,3,3,1,0,4,2,0,0,10,1,0,3,0,7,7,0,2,1,5,3,3,0,1
2409,3,0,3,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,5,6,-1
1366,2,0,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,0,0,0,-1
3579,3,0,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,4,6,-1
3755,2,0,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,0,1
4431,2,2,9,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,4,0,1
5132,2,2,0,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6,1
4181,3,0,3,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,6,1
248,3,2,9,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,5,3,-1
4774,2,0,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,4,6,1
5447,2,3,3,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,3,4,1
1780,2,0,3,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,4,4,-1
6502,3,2,7,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6,1
712,2,3,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2,-1
3325,3,2,7,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,1,4,6,-1
7684,4,2,7,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6,1
6257,3,2,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6,1
809,2,3,9,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
3592,3,2,0,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
724,3,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,3,0,-1
5569,3,3,5,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
501,0,2,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0,-1
3283,2,2,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
4480,3,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,5,6,-1
5056,2,2,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,0,1
1068,2,0,0,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,4,6,-1
5293,3,0,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,0,1
4759,2,2,9,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,5,6,1
5773,3,2,4,1,6,2,0,1,7,0,6,3,0,7,7,0,2,1,2,3,5,6,-1
7112,3,2,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6,1
6776,2,3,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1,1
6883,2,2,7,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6,1
4954,2,0,9,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,4,3,1
5937,3,2,5,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
3836,3,2,3,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,1,4,6,-1
426,3,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,1,5,3,-1
3370,3,2,0,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
3746,2,0,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,6,1
1199,0,2,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,2,-1
897,2,3,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,2,2,-1
6330,4,2,7,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6,1
1834,2,0,0,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,1,4,6,-1
2507,3,0,0,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,0,5,6,-1
1009,2,3,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,0,-1
1787,2,3,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,0,0,-1
1412,3,3,0,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,0,0,-1
2084,3,0,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,0,3,0,-1
7028,2,3,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6,1
4574,3,2,3,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,4,3,1
1385,2,0,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,0,0,-1
7943,4,2,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3,1
4224,3,2,7,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
1271,2,3,8,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,3,0,-1
6284,3,3,7,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1,1
6737,2,2,7,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3,1
3495,3,2,0,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
3578,3,2,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,4,6,-1
3970,2,2,3,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,4,3,1
6824,4,2,0,1,3,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,3,1
6461,3,2,7,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1,1
3985,3,0,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,0,1
2624,2,2,7,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6,-1
4372,2,0,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,4,0,1
7947,4,3,7,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1,1
1439,2,3,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,1,3,0,-1
1844,2,2,7,0,6,2,0,0,7,1,0,3,3,5,3,0,2,1,5,0,4,6,-1
182,3,0,0,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,5,0,4,4,-1
2844,3,3,0,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,1,3,0,-1
4137,3,2,3,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,4,3,1
7669,4,2,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3,1
4627,3,2,3,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,4,3,1
1423,3,0,3,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,3,0,-1
7224,4,3,0,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6,1
3567,2,0,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,4,3,1
3145,3,2,7,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,1,5,6,-1
5216,4,2,1,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
2969,3,0,0,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,5,6,-1
2992,2,2,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,5,6,-1
6271,3,3,7,1,8,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6,1
1757,2,0,0,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,0,3,0,-1
6651,3,2,0,1,3,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1,1
358,2,2,9,0,0,2,0,0,7,0,5,3,1,7,7,0,2,1,5,1,5,3,-1
2072,2,0,3,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,5,6,-1
5019,3,0,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,3,1
929,0,3,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,2,-1
2979,2,0,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,4,6,-1
663,2,3,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,1,3,0,1
7335,4,3,3,1,6,2,1,0,7,0,6,3,3,7,7,0,2,2,5,7,2,0,-1
482,3,3,8,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,5,6,4,6,-1
7230,3,2,7,1,5,2,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6,1
1723,2,3,0,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,3,0,-1
7660,4,3,0,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,6,1
1879,2,3,8,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,0,0,0,-1
2816,2,0,0,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,0,5,6,-1
5708,2,3,3,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,3,4,1
3582,3,2,0,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6,-1
6964,2,2,7,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1,1
3555,3,0,7,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,4,6,-1
3496,2,0,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,6,1
421,0,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2,-1
3491,3,0,7,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,1,5,6,-1
8075,3,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,5,1,1,-1
767,3,0,0,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,5,1,5,4,-1
7276,4,3,8,1,6,2,1,0,10,0,6,2,3,7,7,0,2,2,5,7,3,0,-1
4318,3,2,3,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,5,6,1
7800,4,2,0,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6,1
5076,3,0,3,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,5,3,1
4056,3,0,9,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,4,3,1
4309,2,2,9,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,0,1
3915,3,2,0,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,1,4,6,-1
2878,3,0,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,5,6,-1
1404,2,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,0,0,-1
2896,2,2,0,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,0,4,6,-1
4801,2,2,0,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3,1
7036,2,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,5,4,1,-1
857,0,3,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,0,-1
6152,2,3,0,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3,1
7406,4,2,7,1,3,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,1,1
